"","StudyID","Obs.ID","DOI","DispersingAgent","DispersingAgent.SodiumHex","DispersingAgent.OtherSolution","DispersingAgent.GlassBeads","DispersingAgent.Sonication","DispersingAgent.Combo","FractionationMethod","FractionationMethod.Size","FractionationMethod.Density","FractionationMethod.SizeAndDensity","Continent","Continent.Africa","Continent.Asia","Continent.Australia","Continent.Europe","Continent.NorthAmerica","Continent.SouthAmerica","country","ResponseCalc","ResponseCalc.Direct","ResponseCalc.Indirect","rv.type","summed","rv","mean.control.in.g.kg.1","mean.treatment.in.g.kg.1","sd.control.in.g.kg..1","sd.treatment.in.g.kg.1","sd.imputed.in.g.kg.1","control.BD..Mg.m.3.","treat.BD..Mg.m.3.","mean.control.in.Mg.ha.1","mean.treatment.in.Mg.ha.1","sd.control.in.Mg.ha.1","sd.treatment.in.Mg.ha.1","sd.imputed.in.Mg.ha.1","depth.upper.limit..cm.","depth.lower.limit..cm.","depth.type","depth.surface","depth.subsoil","depth.deepsoil","soilorder","soilorder.Alfisols","soilorder.Inceptisols","soilorder.Mollisols","soilorder.Oxisols","soilorder.Spodosols","soilorder.Ultisols","Baseline.depth..cm.","Baseline...sand","Baseline...silt","Baseline...clay","Baseline.TOC..","Baseline.pH","pH.method","SoilCollectionSeason","SoilCollectionSeason.spring","SoilCollectionSeason.summer","SoilCollectionSeason.fall","SoilCollectionSeason.winter","location.name","lat.decimal","long.decimal","maincrop","maincrop.cereal","maincrop.legume","maincrop.cereallegume","maincrop.otherrowcrop","maincrop.perennial","number.of.crop.species.in.control","cover.crop.added","ccadded.grass","ccadded.legume","ccadded.grasslegume","ccadded.brassica","ccadded.grassbrassica","ccadded.legumebrassica","ccadded.grasslegumebrassica","total.C.inputs.cover.crops..Mg.ha.1.yr.1.","bg.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.fallow..Mg.ha.1.yr.1.","ccseason","ccseason.spring","ccseason.summer","ccseason.fall","ccseason.winter","ccseason.yearround","number.crop.species.added","duration..yr.","reps","tillage","tillage.conventional","tillage.reducednotill","N.fertilization.rate..kg.ha.1.yr.1.","N.type","residue.removal....","logRR.type","logRR","percent.change","var","Further.notes","Further.notes.2","Temp","Prec"
"958","Wegn",1263,"10.1007/s12155-017-9891-y","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOM",74.08,76.72,8.095495492,8.383995871,1,NA,NA,NA,NA,NA,NA,NA,5,15,NA,0,0,0,"Ultisols",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"North Central Agricultural Research Laboratory",44.339746,-96.789566,"corn,soybean",0,0,1,0,0,2,"winter lentils,slender wheatgrasss",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,2,7,3,"no-till",0,1,NA,NA,37,"gkg",0.035,4,0.0079615,"corn phase","",6.1,588
"959","Wegn",1264,"10.1007/s12155-017-9891-y","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOM",74.27,75.38,8.116258776,8.237560072,1,NA,NA,NA,NA,NA,NA,NA,5,15,NA,0,0,0,"Ultisols",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"North Central Agricultural Research Laboratory",44.339746,-96.789566,"corn,soybean",0,0,1,0,0,2,"winter lentils,slender wheatgrasss",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,2,7,3,"no-till",0,1,NA,NA,55,"gkg",0.015,1,0.0079615,"corn phase","",6.1,588
"960","Wegn",1265,"10.1007/s12155-017-9891-y","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"total organic matter",0,"TOM",72.41,71.57,7.912997146,7.82120157,1,NA,NA,NA,NA,NA,NA,NA,5,15,NA,0,0,0,"Ultisols",0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,"summer",0,1,0,0,"North Central Agricultural Research Laboratory",44.339746,-96.789566,"corn,soybean",0,0,1,0,0,2,"winter lentils,slender wheatgrasss",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter",0,0,0,1,0,2,7,3,"no-till",0,1,NA,NA,98,"gkg",-0.012,-1,0.0079615,"corn phase","",6.1,588
"961","Dube",391,"10.1016/j.still.2012.02.008","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"total organic matter",0,"OM",22.177324,23.989456,2.423547873,2.621578468,1,NA,NA,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.58,6.1,NA,"fall",0,0,1,0,"University of Fort Hare
research farm",-32.7666667,26.83333333,"corn",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,NA,3.013347825,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,60,NA,NA,"gkg",0.079,8,0.0079615,"F3","",17.1,639
"962","Dube",392,"10.1016/j.still.2012.02.008","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"total organic matter",0,"OM",22.177324,26.323624,2.423547873,2.876657389,1,NA,NA,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.58,6.1,NA,"fall",0,0,1,0,"University of Fort Hare
research farm",-32.7666667,26.83333333,"corn",1,0,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,4.399649494,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,60,NA,NA,"gkg",0.171,19,0.0079615,"F3","",17.1,639
"963","Dube",393,"10.1016/j.still.2012.02.008","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"total organic matter",0,"OM",20.602125,25.23683,2.251409423,2.757892056,1,NA,NA,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.58,6.1,NA,"fall",0,0,1,0,"University of Fort Hare
research farm",-32.7666667,26.83333333,"corn",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,NA,3.013347825,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,0,NA,NA,"gkg",0.203,22,0.0079615,"F4","",17.1,639
"964","Dube",394,"10.1016/j.still.2012.02.008","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"total organic matter",0,"OM",20.602125,24.829931,2.251409423,2.713425951,1,NA,NA,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.58,6.1,NA,"fall",0,0,1,0,"University of Fort Hare
research farm",-32.7666667,26.83333333,"corn",1,0,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,4.399649494,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,0,NA,NA,"gkg",0.187,21,0.0079615,"F4","",17.1,639
"965","Cres",305,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",0,"POC",NA,NA,NA,NA,NA,NA,NA,2.5,2.7,0.5022947342,0.467653718,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",42.91,32.91,24.18,NA,5.4,"water","fall",0,0,1,0,"Balcare (site 1)",-37.7536111,-58.29805556,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,2.82,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,60,"organic",NA,"mgha",0.077,8,0.023456,"","",14,827
"966","Cres",306,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",0,"POC",NA,NA,NA,NA,NA,NA,NA,1.19,1.23,0.5715767665,0.3637306696,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",13.31,62.7,23.99,NA,6,"water","fall",0,0,1,0,"Marcos Juarez (site 2)",-32.7202778,-62.10388889,"soybean",0,1,0,0,0,1,"triticale",1,0,0,0,0,0,0,3.23,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,80,"organic",NA,"mgha",0.033,3,0.1060507,"","",17.1,860
"967","Cres",307,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",0,"POC",NA,NA,NA,NA,NA,NA,NA,2.58,5.13,3.221614502,3.429460599,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",17.78,55.13,27.08,NA,6.3,"water","fall",0,0,1,0,"Parana (site 3)",-31.8497222,-60.53944444,"soybean",0,1,0,0,0,1,"wheat",1,0,0,0,0,0,0,3.55,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,46,"organic",NA,"mgha",0.687,99,0.6687093,"","",18.1,1005
"968","Cres",308,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",0,"POC",NA,NA,NA,NA,NA,NA,NA,7.29,8.63,1.056550993,5.611844617,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",65.03,21.8,13.17,NA,6,"water","fall",0,0,1,0,"General Villegas (site 4)",-34.8741667,-62.75888889,"soybean",0,1,0,0,0,1,"rye",1,0,0,0,0,0,0,3.88,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,46,"organic",NA,"mgha",0.169,18,0.1479528,"","",16.2,745
"969","Dube",396,"10.1016/j.still.2012.02.008","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"pom fraction",0,"POC",6.994198,8.326159,0.8028158,0.753841,NA,NA,NA,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.58,6.1,NA,"fall",0,0,1,0,"University of Fort Hare
research farm",-32.7666667,26.83333333,"corn",1,0,0,0,0,1,"oat or vetch",0,0,1,0,0,0,0,NA,NA,3.706498659,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,30,NA,NA,"gkg",0.174,19,0.0071241,"","",17.1,639
"970","Dube",399,"10.1016/j.still.2012.02.008","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"pom fraction",1,"POC",7.1759521,8.4530124,0.49270075,0.4925967,NA,NA,NA,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.58,6.1,NA,"fall",0,0,1,0,"University of Fort Hare
research farm",-32.7666667,26.83333333,"corn",1,0,0,0,0,1,"oat or vetch",0,0,1,0,0,0,0,NA,NA,3.706498659,NA,"winter",0,0,0,1,0,1,4,3,"no-till",0,1,30,NA,NA,"gkg",0.164,18,0.0027034,"","",17.1,639
"971","Muku",814,"10.1080/00380768.2016.1206833","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"pom fraction",0,"POM",6.4,19,0.6993948589,2.076328487,1,1.63,1.63,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.84,6.2,NA,"spring",1,0,0,0,"University of Fort Hare Research Farm",-32.7975,27.84861111,"corn",1,0,0,0,0,1,"oats",1,0,0,0,0,0,0,NA,NA,2.52,1.29,"winter",0,0,0,1,0,1,3,3,"no-till",0,1,60,"inorganic",NA,"gkg",1.088,197,0.0079615,"","",17.9,778
"972","Muku",815,"10.1080/00380768.2016.1206833","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"pom fraction",0,"POM",6.4,13.9,0.6993948589,1.518998209,1,1.63,1.63,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.84,6.2,NA,"spring",1,0,0,0,"University of Fort Hare Research Farm",-32.7975,27.84861111,"corn",1,0,0,0,0,1,"oats,vetch",0,0,1,0,0,0,0,NA,NA,3.046,1.29,"winter",0,0,0,1,0,2,3,3,"no-till",0,1,60,"inorganic",NA,"gkg",0.776,117,0.0079615,"90% oats, 10% vetch","",17.9,778
"973","Muku",816,"10.1080/00380768.2016.1206833","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"pom fraction",0,"POM",6.4,13.5,0.6993948589,1.47528603,1,1.63,1.63,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.84,6.2,NA,"spring",1,0,0,0,"University of Fort Hare Research Farm",-32.7975,27.84861111,"corn",1,0,0,0,0,1,"oats,vetch",0,0,1,0,0,0,0,NA,NA,3.006,1.29,"winter",0,0,0,1,0,2,3,3,"no-till",0,1,60,"inorganic",NA,"gkg",0.746,111,0.0079615,"70% oats, 30% vetch","",17.9,778
"974","Muku",817,"10.1080/00380768.2016.1206833","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"pom fraction",0,"POM",6.4,12.4,0.6993948589,1.355077539,1,1.63,1.63,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.84,6.2,NA,"spring",1,0,0,0,"University of Fort Hare Research Farm",-32.7975,27.84861111,"corn",1,0,0,0,0,1,"oats,vetch",0,0,1,0,0,0,0,NA,NA,2.577,1.29,"winter",0,0,0,1,0,2,3,3,"no-till",0,1,60,"inorganic",NA,"gkg",0.661,94,0.0079615,"50% oats, 50% vetch","",17.9,778
"975","Muku",818,"10.1080/00380768.2016.1206833","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Africa",1,0,0,0,0,0,"South Africa","direct",1,0,"pom fraction",0,"POM",6.4,9.6,0.6993948589,1.049092288,1,1.63,1.63,NA,NA,NA,NA,NA,5,20,NA,0,0,0,"Inceptisols",0,1,0,0,0,0,NA,64.2,16,19.8,0.84,6.2,NA,"spring",1,0,0,0,"University of Fort Hare Research Farm",-32.7975,27.84861111,"corn",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,NA,2.689,1.29,"winter",0,0,0,1,0,1,3,3,"no-till",0,1,60,"inorganic",NA,"gkg",0.405,50,0.0079615,"","",17.9,778
"976","Cres",313,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",NA,NA,NA,NA,NA,NA,NA,41.42,40.26,1.004589468,0.467653718,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",42.91,32.91,24.18,NA,5.4,"water","fall",0,0,1,0,"Balcare (site 1)",-37.7536111,-58.29805556,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,2.82,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,60,"organic",NA,"mgha",-0.028,-3,0.0002411,"","",14,827
"977","Cres",314,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",NA,NA,NA,NA,NA,NA,NA,20.51,22.06,0.9526279442,0.7274613392,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",13.31,62.7,23.99,NA,6,"water","fall",0,0,1,0,"Marcos Juarez (site 2)",-32.7202778,-62.10388889,"soybean",0,1,0,0,0,1,"triticale",1,0,0,0,0,0,0,3.23,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,80,"organic",NA,"mgha",0.073,8,0.0010816,"","",17.1,860
"978","Cres",315,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",NA,NA,NA,NA,NA,NA,NA,22.22,25.31,2.043819953,2.805922308,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",17.78,55.13,27.08,NA,6.3,"water","fall",0,0,1,0,"Parana (site 3)",-31.8497222,-60.53944444,"soybean",0,1,0,0,0,1,"wheat",1,0,0,0,0,0,0,3.55,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,46,"organic",NA,"mgha",0.13,14,0.006917,"","",18.1,1005
"979","Cres",316,"10.1016/j.catena.2021.105145","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"total organic matter",0,"TOC",NA,NA,NA,NA,NA,NA,NA,18.26,21.43,0.8833459119,0.692820323,NA,5,20,NA,0,0,0,"Mollisols",0,0,1,0,0,0,"0-20",65.03,21.8,13.17,NA,6,"water","fall",0,0,1,0,"General Villegas (site 4)",-34.8741667,-62.75888889,"soybean",0,1,0,0,0,1,"rye",1,0,0,0,0,0,0,3.88,NA,NA,NA,"winter",0,0,0,1,0,1,10,3,"no-till",0,1,46,"organic",NA,"mgha",0.16,17,0.0011285,"","",16.2,745
"980","Fras",443,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.90277778,14.08333333,1.519301766,1.539032958,1,1.2,1.2,10.01,10.14,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,2.8185,NA,NA,"winter",0,0,0,1,0,1,0.5,4,"no-till",0,1,0,NA,NA,"gkg",0.013,1,0.0059711,"","",15.4,634
"981","Fras",444,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.90277778,14.16666667,1.519301766,1.548139662,1,1.2,1.2,10.01,10.2,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,1.92,NA,NA,"winter",0,0,0,1,0,1,0.5,4,"no-till",0,1,0,NA,NA,"gkg",0.019,2,0.0059711,"","",15.4,634
"982","Fras",445,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.90277778,13.84722222,1.519301766,1.51323063,1,1.2,1.2,10.01,9.97,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye, vetch",0,0,1,0,0,0,0,NA,3.351,NA,NA,"winter",0,0,0,1,0,2,0.5,4,"no-till",0,1,0,NA,NA,"gkg",-0.004,0,0.0059711,"","",15.4,634
"983","Fras",446,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",15.47222222,16.18055556,1.690811356,1.768218339,1,1.2,1.2,11.14,11.65,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,2.8185,NA,NA,"winter",0,0,0,1,0,1,2,4,"no-till",0,1,0,NA,NA,"gkg",0.045,5,0.0059711,"","",15.4,634
"984","Fras",447,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",15.47222222,16.56944444,1.690811356,1.81071629,1,1.2,1.2,11.14,11.93,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,1.92,NA,NA,"winter",0,0,0,1,0,1,2,4,"no-till",0,1,0,NA,NA,"gkg",0.069,7,0.0059711,"","",15.4,634
"985","Fras",448,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",15.47222222,16.18055556,1.690811356,1.768218339,1,1.2,1.2,11.14,11.65,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye, vetch",0,0,1,0,0,0,0,NA,3.351,NA,NA,"winter",0,0,0,1,0,2,2,4,"no-till",0,1,0,NA,NA,"gkg",0.045,5,0.0059711,"","",15.4,634
"986","Fras",455,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAON",1.347222222,1.291666667,0.1472250462,0.1411539103,1,1.2,1.2,0.97,0.93,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,2.8185,NA,NA,"winter",0,0,0,1,0,1,0.5,4,"no-till",0,1,0,NA,NA,"gkg",-0.042,-4,0.0059711,"","",15.4,634
"987","Fras",456,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAON",1.347222222,1.236111111,0.1472250462,0.1350827744,1,1.2,1.2,0.97,0.89,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,1.92,NA,NA,"winter",0,0,0,1,0,1,0.5,4,"no-till",0,1,0,NA,NA,"gkg",-0.086,-8,0.0059711,"","",15.4,634
"988","Fras",457,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAON",1.347222222,1.347222222,0.1472250462,0.1472250462,1,1.2,1.2,0.97,0.97,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye, vetch",0,0,1,0,0,0,0,NA,3.351,NA,NA,"winter",0,0,0,1,0,2,0.5,4,"no-till",0,1,0,NA,NA,"gkg",0,0,0.0059711,"","",15.4,634
"989","Fras",458,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAON",1.25,1.291666667,0.1366005584,0.1411539103,1,1.2,1.2,0.9,0.93,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,2.8185,NA,NA,"winter",0,0,0,1,0,1,2,4,"no-till",0,1,0,NA,NA,"gkg",0.033,3,0.0059711,"","",15.4,634
"990","Fras",459,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAON",1.25,1.361111111,0.1366005584,0.1487428302,1,1.2,1.2,0.9,0.98,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,1.92,NA,NA,"winter",0,0,0,1,0,1,2,4,"no-till",0,1,0,NA,NA,"gkg",0.085,9,0.0059711,"","",15.4,634
"991","Fras",460,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAON",1.25,1.347222222,0.1366005584,0.1472250462,1,1.2,1.2,0.9,0.97,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye, vetch",0,0,1,0,0,0,0,NA,3.351,NA,NA,"winter",0,0,0,1,0,2,2,4,"no-till",0,1,0,NA,NA,"gkg",0.075,8,0.0059711,"","",15.4,634
"992","Fras",467,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"pom fraction",0,"POC",4.930555556,4.027777778,0.5388133136,0.4401573548,1,1.2,1.2,3.55,2.9,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,2.8185,NA,NA,"winter",0,0,0,1,0,1,0.5,4,"no-till",0,1,0,NA,NA,"gkg",-0.202,-18,0.0059711,"","",15.4,634
