"","X.1","X","StudyID","Obs.ID","DOI","DispersingAgent","DispersingAgent.SodiumHex","DispersingAgent.OtherSolution","DispersingAgent.GlassBeads","DispersingAgent.Sonication","DispersingAgent.Combo","FractionationMethod","FractionationMethod.Size","FractionationMethod.Density","FractionationMethod.SizeAndDensity","Continent","Continent.Africa","Continent.Asia","Continent.Australia","Continent.Europe","Continent.NorthAmerica","Continent.SouthAmerica","country","ResponseCalc","ResponseCalc.Direct","ResponseCalc.Indirect","rv.type","summed","rv","mean.control.in.g.kg.1","mean.treatment.in.g.kg.1","sd.control.in.g.kg..1","sd.treatment.in.g.kg.1","sd.imputed.in.g.kg.1","control.BD..Mg.m.3.","treat.BD..Mg.m.3.","mean.control.in.Mg.ha.1","mean.treatment.in.Mg.ha.1","sd.control.in.Mg.ha.1","sd.treatment.in.Mg.ha.1","sd.imputed.in.Mg.ha.1","depth.upper.limit..cm.","depth.lower.limit..cm.","depth.type","depth.surface","depth.subsoil","depth.deepsoil","soilorder","soilorder.Alfisols","soilorder.Inceptisols","soilorder.Mollisols","soilorder.Oxisols","soilorder.Spodosols","soilorder.Ultisols","Baseline.depth..cm.","Baseline...sand","Baseline...silt","Baseline...clay","Baseline.TOC..","Baseline.pH","pH.method","SoilCollectionSeason","SoilCollectionSeason.spring","SoilCollectionSeason.summer","SoilCollectionSeason.fall","SoilCollectionSeason.winter","location.name","lat.decimal","long.decimal","maincrop","maincrop.cereal","maincrop.legume","maincrop.cereallegume","maincrop.otherrowcrop","maincrop.perennial","number.of.crop.species.in.control","cover.crop.added","ccadded.grass","ccadded.legume","ccadded.grasslegume","ccadded.brassica","ccadded.grassbrassica","ccadded.legumebrassica","ccadded.grasslegumebrassica","total.C.inputs.cover.crops..Mg.ha.1.yr.1.","bg.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.fallow..Mg.ha.1.yr.1.","ccseason","ccseason.spring","ccseason.summer","ccseason.fall","ccseason.winter","ccseason.yearround","number.crop.species.added","duration..yr.","reps","tillage","tillage.conventional","tillage.reducednotill","N.fertilization.rate..kg.ha.1.yr.1.","N.type","residue.removal....","logRR.type","logRR","percent.change","var","Further.notes","Further.notes.2","Temp","Prec","comp","depth","maincrop.category","cropping.system","cover.crop.category","cover.crop","sand","silt","clay","toc","ph","species.added","ag.C.inputs","duration","nfert","StudyNum"
"520",588,805,"Duva",407,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.6,14.2,1.486214075,1.551782343,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,2.68,NA,"winter","0","0",0,"1","0",2,5,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.043,4,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927,"cc vs. fallow","surface","legume","legume","grass+legume","grass+legume",10.2,69.9,19.9,1.66,NA,2,2.68,5,0,7
"521",589,806,"Duva",408,"10.1016/j.still.2016.04.006","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.6,14.1,1.486214075,1.540854298,1,1.33,1.33,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-25",10.2,69.9,19.9,1.66,NA,NA,NA,0,0,0,0,"Santa Fe",-32.9558333,-61.305,"soybean",0,1,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,NA,1.75,NA,"winter","0","0",0,"1","0",1,5,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.036,4,0.0079615,"wheat and oat fertilized with 51 kg N ha-1 as urea","",16.8,927,"cc vs. fallow","surface","legume","legume","legume","legume",10.2,69.9,19.9,1.66,NA,1,1.75,5,0,7
"522",590,807,"Garc18",523,"10.1016/j.scitotenv.2017.11.240","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Europe",0,0,0,1,0,0,"Spain","indirect",0,1,"maom fraction",0,"MAOC",6.378641606,8.372700423,0.697060804,0.9149724423,1,1.37,1.42,4.3693695,5.9446173,NA,NA,NA,5,10,"surface",1,0,0,"Alfisols",1,0,0,0,0,0,NA,49,24.13,26.88,0.69,NA,NA,"summer",0,1,0,0,"Belmonte de Tajo",40.2552778,-3.335277778,"grapevine",0,0,0,0,1,1,"brachypodium",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,3,12,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.272,31,0.0019904,"","",13.7,440,"cc vs. fallow","surface","perennial","perennial","grass","grass",49,24.13,26.88,0.69,NA,1,NA,3,NA,8
"523",591,808,"Hang",568,"10.1016/j.still.2007.06.004","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",1.23,1.17,0.1344149494,0.1278581226,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Manfredi Experimental station",-31.8166667,-63.6,"soybean",0,1,0,0,0,1,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,NA,3,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.05,-5,0.0079615,"","",17.2,794,"cc vs. fallow","surface","legume","legume","grass","grass",NA,NA,NA,NA,NA,1,NA,NA,NA,9
"524",592,809,"Hang",569,"10.1016/j.still.2007.06.004","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",1.01,1.13,0.1103732512,0.1234869048,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Manfredi Experimental station",-31.8166667,-63.6,"soybean, corn",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,NA,3,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.112,12,0.0079615,"","",17.2,794,"cc vs. fallow","surface","cereal+legume","cereal+legume","grass","grass",NA,NA,NA,NA,NA,1,NA,NA,NA,9
"525",593,810,"Mart",757,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",11.22598165,11.87865519,1.22678029,1.298104745,1,1.33,1.33,7.4652778,7.8993057,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,1.52,5.8,"water","fall",0,0,1,0,"Santa Fe",-33.25,-61.55,"soybean",0,1,0,0,0,1,"triticale",1,0,0,0,0,0,0,4.175,NA,NA,NA,"winter","0","0",0,"1","0",1,4,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.057,6,0.0079615,"","",16.5,885,"cc vs. fallow","surface","legume","legume","grass","grass",NA,NA,NA,1.52,5.8,1,NA,4,0,10
"526",594,811,"Mart",758,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",21.59886142,21.59886614,2.360333224,2.36033374,1,1.27,1.27,13.715277,13.71528,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,2.67,5.4,"water","fall",0,0,1,0,"Balcarce",-37.75,-58.3,"soybean",0,1,0,0,0,1,"oats",1,0,0,0,0,0,0,1.95,NA,NA,NA,"winter","0","0",0,"1","0",1,4,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0,0,0.0079615,"","",14,827,"cc vs. fallow","surface","legume","legume","grass","grass",NA,NA,NA,2.67,5.4,1,NA,4,0,10
"527",595,812,"Nasc",834,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,14,1.431573852,1.529926254,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Panicum maximum",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",0.066,7,0.0079615,"","",22.8,1442,"cc vs. fallow","surface","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"528",596,813,"Nasc",835,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,14.1,1.431573852,1.540854298,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria ruziziensis",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",0.074,8,0.0079615,"","",22.8,1442,"cc vs. fallow","surface","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"529",597,814,"Nasc",836,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,13.8,1.431573852,1.508070164,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",0.052,5,0.0079615,"","",22.8,1442,"cc vs. fallow","surface","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"530",598,815,"Nasc",837,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.1,14.9,1.431573852,1.628278656,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"millet",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"reduced or no-till",0,1,55,"organic",NA,"gkg",0.129,14,0.0079615,"","",22.8,1442,"cc vs. fallow","surface","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"531",599,816,"Nasc",838,"10.1016/j.still.2013.02.008","other solution",0,1,0,0,0,"density",0,1,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",13.3,14.1,1.453429941,1.540854298,1,NA,NA,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,NA,0,0,0,0,0,0,"0-20",NA,NA,NA,1.04,6.25,"water","fall",0,0,1,0,"Santo Antonio de Goias",-16.45,-49.28333333,"rice",1,0,0,0,0,1,"Brachiaria brizantha",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,2,3,"conventional",1,0,55,"organic",NA,"gkg",0.058,6,0.0079615,"","",22.8,1442,"cc vs. fallow","surface","cereal","cereal","grass","grass",NA,NA,NA,1.04,6.25,1,NA,2,55,11
"532",600,817,"Neto",925,"10.1016/j.geodrs.2020.e00347","other solution",0,1,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",12.1,12,1.322293405,1.31136536,1,1.4,1.4,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Oxisols",0,0,0,1,0,0,"0-20",46.9,9.1,44,0.75,4.2,"CaCl2","spring",1,0,0,0,"Botucatu",-22.8166667,-48.38333333,"soybean-corn-rice-common bean",0,0,1,0,0,4,"pearl millet,pigeon pea,sun hemp,lupine bean,sunhemp",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",5,7,4,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.008,-1,0.0059711,"","",20.6,1283,"cc vs. fallow","surface","cereal+legume","cereal+legume","grass+legume","grass+legume",46.9,9.1,44,0.75,4.2,5,NA,7,NA,12
"533",601,818,"Sala",1067,"10.36783/18069657rbcs20200103","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",9.5,8.9,0.9,0.5,NA,1.24,1.19,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",18.25,57.75,23.75,NA,NA,NA,"spring",1,0,0,0,"Pergamino Experimental Station",-33.85,-60.66666667,"soybean",0,1,0,0,0,1,"oat,vetch",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",2,31,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.065,-6,0.0040437,"row","",16.3,943,"cc vs. fallow","surface","legume","legume","grass+legume","grass+legume",18.25,57.75,23.75,NA,NA,2,NA,8,0,14
"534",602,819,"Sala",1068,"10.36783/18069657rbcs20200103","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","direct",1,0,"maom fraction",0,"MAOC",9.5,8.1,0.1,0.1,NA,1.2,1.2,NA,NA,NA,NA,NA,5,10,"surface",1,0,0,"Mollisols",0,0,1,0,0,0,"0-20",18.25,57.75,23.75,NA,NA,NA,"spring",1,0,0,0,"Pergamino Experimental Station",-33.85,-60.66666667,"soybean",0,1,0,0,0,1,"oat,vetch",0,0,1,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",2,31,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.159,-15,8.77e-05,"inter-row","",16.3,943,"cc vs. fallow","surface","legume","legume","grass+legume","grass+legume",18.25,57.75,23.75,NA,NA,2,NA,8,0,14
"613",697,933,"Obry",940,"10.2136/sssaj2017.12.0415","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","indirect",0,1,"maom fraction",0,"MAOC",18,18,1.967048041,1.967048041,1,1.1,1.2,NA,NA,NA,NA,NA,5,15,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Boone County",42.017584,-93.76448,"corn",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,4,4,"reduced or no-till",0,1,NA,NA,35,"gkg",0,0,0.0059711,"","",8.8,842,"cc vs. fallow",NA,"cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,4,NA,13
"647",733,980,"Fras",443,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.90277778,14.08333333,1.519301766,1.539032958,1,1.2,1.2,10.01,10.14,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,2.8185,NA,NA,"winter","0","0",0,"1","0",1,0.5,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.013,1,0.0059711,"","",15.4,634,"cc vs. fallow",NA,"cereal","cereal","grass","grass",57,NA,NA,1.16,5.8,1,NA,0.5,0,25
"648",734,981,"Fras",444,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.90277778,14.16666667,1.519301766,1.548139662,1,1.2,1.2,10.01,10.2,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,1.92,NA,NA,"winter","0","0",0,"1","0",1,0.5,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.019,2,0.0059711,"","",15.4,634,"cc vs. fallow",NA,"cereal","cereal","legume","legume",57,NA,NA,1.16,5.8,1,NA,0.5,0,25
"649",735,982,"Fras",445,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",13.90277778,13.84722222,1.519301766,1.51323063,1,1.2,1.2,10.01,9.97,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye, vetch",0,0,1,0,0,0,0,NA,3.351,NA,NA,"winter","0","0",0,"1","0",2,0.5,4,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.004,0,0.0059711,"","",15.4,634,"cc vs. fallow",NA,"cereal","cereal","grass+legume","grass+legume",57,NA,NA,1.16,5.8,2,NA,0.5,0,25
"650",736,983,"Fras",446,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",15.47222222,16.18055556,1.690811356,1.768218339,1,1.2,1.2,11.14,11.65,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,2.8185,NA,NA,"winter","0","0",0,"1","0",1,2,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.045,5,0.0059711,"","",15.4,634,"cc vs. fallow",NA,"cereal","cereal","grass","grass",57,NA,NA,1.16,5.8,1,NA,2,0,25
"651",737,984,"Fras",447,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",15.47222222,16.56944444,1.690811356,1.81071629,1,1.2,1.2,11.14,11.93,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"vetch",0,1,0,0,0,0,0,NA,1.92,NA,NA,"winter","0","0",0,"1","0",1,2,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.069,7,0.0059711,"","",15.4,634,"cc vs. fallow",NA,"cereal","cereal","legume","legume",57,NA,NA,1.16,5.8,1,NA,2,0,25
"652",738,985,"Fras",448,"10.1016/j.gecco.2016.03.009",NA,0,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"maom fraction",0,"MAOC",15.47222222,16.18055556,1.690811356,1.768218339,1,1.2,1.2,11.14,11.65,NA,NA,NA,6,12,NA,0,0,0,"Mollisols",0,0,1,0,0,0,NA,57,NA,NA,1.16,5.8,NA,"summer",0,1,0,0,"INTA Experimental Station at Anguil",-36.6105417,-63.98006111,"sorghum",1,0,0,0,0,1,"rye, vetch",0,0,1,0,0,0,0,NA,3.351,NA,NA,"winter","0","0",0,"1","0",2,2,4,"reduced or no-till",0,1,0,NA,NA,"gkg",0.045,5,0.0059711,"","",15.4,634,"cc vs. fallow",NA,"cereal","cereal","grass+legume","grass+legume",57,NA,NA,1.16,5.8,2,NA,2,0,25
"667",753,1018,"Baye09",93,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",7.181208054,7.209302326,0.784765624,0.7878357785,NA,1.49,1.72,NA,NA,NA,NA,NA,7.5,10,"surface",1,0,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,1.69,0.72,"winter","0","0",0,"1","0",2,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.004,0,0.0119422,"","",19.4,1654,"cc vs. fallow","surface","cereal","cereal","grass+legume","grass+legume",66,25.3,8.7,NA,NA,2,1.69,8,NA,2
"668",754,1019,"Baye09",94,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",7.181208054,5.471698113,0.784765624,0.597949614,NA,1.49,1.59,NA,NA,NA,NA,NA,7.5,10,"surface",1,0,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"ryegrass, vetch",0,0,1,0,0,0,0,NA,NA,1.35,0.72,"winter","0","0",0,"1","0",2,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.272,-24,0.0119422,"","",19.4,1654,"cc vs. fallow","surface","cereal","cereal","grass+legume","grass+legume",66,25.3,8.7,NA,NA,2,1.35,8,NA,2
"669",755,1020,"Baye09",95,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",7.181208054,7.202380952,0.784765624,0.7870794078,NA,1.49,1.68,NA,NA,NA,NA,NA,7.5,10,"surface",1,0,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"mucuna",0,1,0,0,0,0,0,NA,NA,2,0.72,"summer","0","1",0,"0","0",1,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.003,0,0.0119422,"","",19.4,1654,"cc vs. fallow","surface","cereal","cereal","legume","legume",66,25.3,8.7,NA,NA,1,2,8,NA,2
"676",762,1027,"Baye01",55,"10.2136/sssaj2001.6551473x","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",10.07042254,11.1038961,1.100500273,1.213438726,1,1.42,1.54,14.3,17.1,NA,NA,NA,7.5,17.5,NA,0,0,0,"Ultisols",0,0,0,0,0,1,NA,54,24,22,NA,NA,NA,"spring",1,0,0,0,"Experimental Station of the Feteral University of Rio Grande do Sul",-30.8477778,-51.63555556,"corn",1,0,0,0,0,1,"oat, vetch, cowpea",0,0,1,0,0,0,0,NA,NA,5.14,0.47,"winter and summer","0","1",0,"1","0",3,12,3,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.098,10,0.0079615,"","",18.9,1372,"cc vs. fallow",NA,"cereal","cereal","grass+legume","grass+legume",54,24,22,NA,NA,3,5.14,12,NA,1
"677",763,1028,"Baye01",56,"10.2136/sssaj2001.6551473x","glass beads",0,0,1,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"maom fraction",0,"MAOC",10.07042254,13.02158273,1.100500273,1.423004378,1,1.42,1.39,14.3,18.1,NA,NA,NA,7.5,17.5,NA,0,0,0,"Ultisols",0,0,0,0,0,1,NA,54,24,22,NA,NA,NA,"spring",1,0,0,0,"Experimental Station of the Feteral University of Rio Grande do Sul",-30.8477778,-51.63555556,"corn",1,0,0,0,0,1,"cajanus",0,1,0,0,0,0,0,NA,NA,5.8,0.47,"year-round","0","0",0,"0","1",1,12,3,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.257,29,0.0079615,"","",18.9,1372,"cc vs. fallow",NA,"cereal","cereal","legume","legume",54,24,22,NA,NA,1,5.8,12,NA,1
"680",766,1035,"Baye09",96,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",6.689655172,6.265822785,0.7310485055,0.6847319129,NA,1.45,1.58,NA,NA,NA,NA,NA,10,15,"subsoil",0,1,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,1.69,0.72,"winter","0","0",0,"1","0",2,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.065,-6,0.0119422,"","",19.4,1654,"cc vs. fallow","subsoil","cereal","cereal","grass+legume","grass+legume",66,25.3,8.7,NA,NA,2,1.69,8,NA,2
"681",767,1036,"Baye09",97,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",6.689655172,5.731707317,0.7310485055,0.626363536,NA,1.45,1.64,NA,NA,NA,NA,NA,10,15,"subsoil",0,1,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"ryegrass, vetch",0,0,1,0,0,0,0,NA,NA,1.35,0.72,"winter","0","0",0,"1","0",2,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.155,-14,0.0119422,"","",19.4,1654,"cc vs. fallow","subsoil","cereal","cereal","grass+legume","grass+legume",66,25.3,8.7,NA,NA,2,1.35,8,NA,2
"682",768,1037,"Baye09",98,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","indirect",0,1,"maom fraction",0,"MAOC",6.689655172,7.391304348,0.7310485055,0.8077250408,NA,1.45,1.61,NA,NA,NA,NA,NA,10,15,"subsoil",0,1,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"mucuna",0,1,0,0,0,0,0,NA,NA,2,0.72,"summer","0","1",0,"0","0",1,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",0.1,10,0.0119422,"","",19.4,1654,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",66,25.3,8.7,NA,NA,1,2,8,NA,2
